PHONE_ID;ADDRESS;STATUS;LASTCALL;LOT_NUMB;COMPETITION_NUMB;NAME_SERVICEMAN
1420;Амурская Область, Свободненский М Р с Новоострополь 7e9bfdc5-9267-4359-be57-506293b91bb2 ул Центральная 20;Таксофон отзвонился;2018-01-16 15:51:05;2;289;Свободненский Район
1421;Амурская Область, Свободненский М Р с Новгородка F9377B51-BED9-428F-89D9-A863757CFC67  ул Центральная 1 магазин;Разряд батарейки;2018-05-29 06:55:44;2;289;Свободненский Район
1422;Амурская Область, Свободненский М Р с Бардагон b8ea745d-3de7-4373-a3ea-48592b32aa3f ул Набережная 3 санаторий;Таксофон отзвонился;2018-05-29 07:00:56;2;289;Свободненский Район
1423;Амурская Область, Свободненский М Р с Подгорный 84ef84f0-7d45-4128-81a1-6854331479f8 ул Центральная 45;Таксофон отзвонился;2018-05-29 07:06:55;2;289;Свободненский Район
1424;Амурская Область, Свободненский М Р с Новоивановка 81b7351d-c9e3-44c5-afa0-eb932a0f72fc ул Центральная 27;Таксофон отзвонился;2018-05-29 08:01:41;2;289;Свободненский Район
1425;Амурская Область, Свободненский М Р с Новостепановка 620338ad-be2c-4f78-a83e-318af6f17756 ул Центральная 10;Трубка не уложена при плановом отзвоне;2018-05-22 14:34:02;2;289;Свободненский Район
1426;Амурская Область, Свободненский М Р с Буссе be5ce27a-e4af-4550-a88c-8befca1bb23e ул Центральная7;Разряд батарейки;2018-05-29 08:11:10;2;289;Свободненский Район
1427;676415 Амурская Область Свободненский М Р С П Петропавловский Сельсовет с Петропавловка a74c0353-05f4-420a-8f81-6f04ddcedac5  ул Центральная 1 магазин;Таксофон отзвонился;2018-05-04 08:16:15;2;289;Свободненский Район
1428;Амурская Область, Свободненский М Р с Рогачевка 54d81f6e-d135-425a-9c02-638986ef5681 ул Центральная 63;Таксофон отзвонился;2018-03-02 16:20:57;2;289;Свободненский Район
1429;676403 Амурская Область Свободненский М Р С П Семеновский Сельсовет с Семеновка 896f35c2-ed46-4293-a9fa-640ebe6d86f3  ул Дзержинского 46;Таксофон отзвонился;2018-05-29 08:25:58;2;289;Свободненский Район
1430;Амурская Область, Свободненский М Р с Сукромли c9cad8ab-8d27-48d7-bdc7-bb747ddb81ea ул Центральная 19;Таксофон отзвонился;2018-05-29 01:11:02;2;289;Свободненский Район
1431;Амурская Область, Свободненский М Р с Серебрянка dd00f54f-c44f-4dbb-8986-750a2d31d8d1 ул Центральная 28 1;Таксофон отзвонился;2018-04-25 16:10:47;2;289;Свободненский Район
1432;Амурская Область, Свободненский М Р с Сычевка 3f0e3374-4b83-4d19-80fa-b99396b569ef  ул Центральная 19;Разряд батарейки;2018-05-29 08:17:18;2;289;Свободненский Район
1433;Амурская Область, Свободненский М Р с Гуран c7f565b6-7b51-43ca-bff3-c744f3287334 пер Зеленый 1;Таксофон отзвонился;2018-05-29 03:21:51;2;289;Свободненский Район
1434;Амурская Область, Свободненский М Р с Талали 8d9d84cd-9169-4fe5-9595-c252537fab1f ул Калинина 82;Таксофон отзвонился;2018-05-29 08:15:59;2;289;Свободненский Район
1435;Амурская Область, Свободненский М Р с Усть-Пера 4a82b512-9b5b-4155-9d82-b2c4003cb329 ул Зеленая 1 почта;Таксофон отзвонился;2018-05-29 08:21:00;2;289;Свободненский Район
1436;676436 Амурская Область Свободненский М Р Сельское Поселение Желтояровский Сельсовет с Черниговка 4f1e23b1-1913-4517-84b5-c89ad446a468  улТрудовая 13;Разряд батарейки;2018-05-29 07:37:24;2;289;Свободненский Район
1437;Амурская Область, Свободненский М Р с Черновка 811fd328-362a-4f5b-9489-0eba7e1fb0de ул Распоповой 18 администрация;Таксофон отзвонился;2018-05-29 08:26:05;2;289;Свободненский Район
1439;Амурская Область, Свободненский М Р с Разливная 55034e39-5aa3-4056-aff1-ca7c1e2bfe5d ул Комарова 12;Таксофон отзвонился;2018-05-29 07:21:57;2;289;Свободненский Район
1440;Амурская Область, Свободненский М Р с Чембары f30f65d1-ccd8-481a-8c5e-f6f3ef4cd239 ул Центральная 15;Таксофон отзвонился;2018-05-28 23:22:13;2;289;Свободненский Район
1441;Амурская Область, г Свободный dd560dfa-3feb-48e2-aa3b-b71213e7441e ул Зейская 38 ЦПП;Таксофон отзвонился;2018-05-29 07:05:42;2;289;Свободненский Район
1442;Амурская Область, г Свободный dd560dfa-3feb-48e2-aa3b-b71213e7441e  ул Орджонекидзе 50 РПП;Таксофон отзвонился;2018-05-29 07:10:43;2;289;Свободненский Район
1443;Амурская Область, г Свободный dd560dfa-3feb-48e2-aa3b-b71213e7441e ул Линейная 41 жд  вокзал;Таксофон отзвонился;2018-01-14 15:41:55;2;289;Свободненский Район
1444;Амурская Область, Свободненский М Р ст Углегорск  f9ce3255-3f79-4457-919c-d180fa813b6a ул  Маршала Неделина 42 Центр ПГТ;Таксофон отзвонился;2018-02-08 15:20:44;2;289;Свободненский Район
1451;676556 Амурская Область Мазановский М Р  С П Богословский Сельсовет с Богословка 48cdf25e-24e6-4a57-b094-67712221ae7d  ул Молодежная 1;в ремонте;2017-11-14 11:23:37;2;289;Мазановский Район
1452;676522 Амурская Область Мазановский М Р С П Дмитриевский Сельсовет с Дмитриевка be250a0e-5804-4326-a056-8c9f0024100f  ул Центральная 10;Таксофон отзвонился;2018-02-06 07:16:02;2;289;Мазановский Район
1453;Амурская Область Мазановский М Рс Красноярово 39dbaa5f-e381-4939-baa3-c6a6765dbc06  ул Фирсова 67;Разряд батарейки;2018-05-29 07:20:54;2;289;Мазановский Район
1454;Амурская Область Мазановский М Рс Мазаново 259e5daa-4b91-458d-8700-680337a5d375  ул Ленина 24;Разряд батарейки;2018-05-29 06:41:49;2;289;Мазановский Район
1455;Амурская Область Мазановский М Рс Маргаритовка C315DF15-5726-477F-AF91-A8C366F03DE5  ул Новая 6 2;Разряд батарейки;2018-05-29 06:45:53;2;289;Мазановский Район
1456;Амурская Область Мазановский М Рс Молчаново 78563901-5c28-4128-a267-91bb60be1ef8  ул Центральная 22;Разряд батарейки;2018-05-29 06:50:58;2;289;Мазановский Район
1457;Амурская Область Мазановский М Рс Новокиевский  Увал 78ebd226-f10f-4f63-89fc-01f35f99bccc ул  Советская 38;Таксофон отзвонился;2018-05-20 22:56:00;2;289;Мазановский Район
1458;676553 Амурская Область Мазановский М Р  С П Новороссийский Сельсовет с Новороссийка d16cd888-d4b7-4871-8eaa-ed0959063d39  ул Рабочая 3;Разряд батарейки;2018-05-29 05:52:41;2;289;Мазановский Район
1459;Амурская Область Мазановский М Рс Путятино 6caea5b9-87ea-4b95-a0ce-a2e346054c0c ул Джалова 1;Таксофон отзвонился;2018-05-29 07:25:54;2;289;Мазановский Район
1460;Амурская Область Мазановский М Рс Таскино 72972370-3d5f-42ac-9f00-3c1eab36a235  ул Советская 39;Таксофон отзвонился;2018-02-28 07:31:05;2;289;Мазановский Район
1461;676537 Амурская Область Мазановский М Р  С  Пе Романкауцкий с Раздольное b85ecbe1-e750-4a73-9776-93fbd533c750  ул Амурская 15;Таксофон отзвонился;2018-05-28 07:35:52;2;289;Мазановский Район
1462;Амурская Область Мазановский М Рс Сапроново f2429039-7584-47f1-a0ba-ea2e72e6cb16  ул 30 лет победы 11;Разряд батарейки;2018-05-29 07:42:05;2;289;Мазановский Район
1463;Амурская Область Мазановский М Рс Угловое 246bf709-f28d-4be5-aac0-4b273acf48da  ул Центральная 22 1;Разряд батарейки;2018-03-27 13:55:41;2;289;Мазановский Район
1464;Амурская Область Мазановский М Рс Белоярово 0bf9465b-5254-4513-a43f-f2d9c26a9675  ул Зеленая 32;Разряд батарейки;2018-05-29 07:52:28;2;289;Мазановский Район
1465;Амурская Область Мазановский М Рп Пионерский 982c5055-f3b4-45a1-909c-d48e1f34bfef  ул Школьная 1;Разряд батарейки;2018-05-29 07:00:53;2;289;Мазановский Район
1466;Амурская Область Мазановский М Рс Практичи 94bd6f85-b587-402f-9ecf-e8bef6ac13ee  ул Советская 41 ;Трубка не уложена при плановом отзвоне;2018-05-29 07:05:58;2;289;Мазановский Район
1467;Амурская Область Мазановский М Рс Бичура 8b78e9e9-dfd9-485d-bc93-3b0006d21d9f  ул Школьная 8;Таксофон отзвонился;2018-02-16 05:30:19;2;289;Мазановский Район
1468;Амурская Область Мазановский М Рс Новокиевка 94caa5c3-c0a1-4d49-8407-fecf63495ceb  ул Советская 11;Таксофон отзвонился;2018-04-23 23:16:05;2;289;Мазановский Район
1469;Амурская Область Мазановский М Рс Петровка 91946ddb-a336-4b57-a1ed-7090ab4c4111  ул  Центральная 18;Разряд батарейки;2018-05-29 07:21:03;2;289;Мазановский Район
1470;Амурская Область Мазановский М Рс Каничи  10aa981b-b308-4296-a0f4-d96481594398 ул Центральная 19;Таксофон отзвонился;2018-05-29 07:26:29;2;289;Мазановский Район
1471;Амурская Область Мазановский М Рс Паутовка 3dd62336-f341-4ce4-bacb-0a27e3e8508d  ул Школьная 5;Таксофон отзвонился;2018-02-06 23:08:40;2;289;Мазановский Район
1472;676542 Амурская Область Мазановский М Р С П Краснояровский Сельсовет с Антоновка 0b94f7eb-c497-4120-894e-7ecfaa51274a  ул Центральная 12;в ремонте;2018-02-27 14:30:41;2;289;Мазановский Район
1473;Амурская Область Мазановский М РАмурская Область Мазановский М Рс Дружное 2cdcab43-5b9f-4e60-97f6-a6ce699003bf ул  Молодежная 1;Таксофон отзвонился;2018-04-14 03:21:18;2;289;Мазановский Район
1474;Амурская Область Мазановский М Рс Романкауцы e0cb8f5a-376c-46b0-bd95-7f82022838be ул  Цветочная 1;Таксофон отзвонился;2018-05-28 07:42:29;2;289;Мазановский Район
1475;Амурская Область Мазановский М Рс Кольцовка c6c0f046-4008-41c7-965a-a3ec3aafa6e4 ул Длинная 6;Таксофон отзвонился;2018-05-21 15:47:09;2;289;Мазановский Район
1476;Амурская Область Мазановский М Рс Ульма af19d6a7-2ce3-4e08-adf2-a1324e8fb426 ул  Центральная 3 2;Разряд батарейки;2018-05-29 07:51:30;2;289;Мазановский Район
1477;Амурская Область Мазановский М Рс Абайкан c53fc14f-31cc-43c8-a396-c32602b8ffe0 ул  Центральная 5-2;Таксофон отзвонился;2018-01-27 06:11:17;2;289;Мазановский Район
1478;676521 Амурская Область Мазановский М Р  С П Сапроновский Сельсовет с Алексеевка 7df5bb7c-fa69-4ddf-9c9a-169d1c5c97e3  ул Лесная 1;Разряд батарейки;2018-05-29 07:58:23;2;289;Мазановский Район
1479;Амурская Область Мазановский М Рс Христиновка 0732cd9f-dc25-4791-908b-973babbc8372  ул Озерная 4;Таксофон отзвонился;2018-05-25 16:25:49;2;289;Мазановский Район
1480;Амурская Область Мазановский М Рс Леонтьевка dc24f882-20d6-425a-af7c-ad2e1ac44fd2  ул  Центральная 14;Таксофон отзвонился;2018-05-14 09:30:08;2;289;Мазановский Район
1481;Амурская Область Мазановский М Рс Сохатино 153035b5-bdac-4fa8-8de3-4c8c94874281 ул Зейская 11;Таксофон отзвонился;2018-03-30 09:26:55;2;289;Мазановский Район
1482;Амурская Область Мазановский М Рс Козловка d62dca66-09ab-4eb2-b24c-bc7343721b23 ул Центральная 14;Разряд батарейки;2018-05-29 05:58:41;2;289;Мазановский Район
1483;Амурская Область Мазановский М Рп Ивановский 393c46bb-9128-44a9-a53e-a18b88cd694b  ул Зеленая 1 зд Администрации;Разряд батарейки;2018-05-29 03:10:24;2;289;Мазановский Район
1484;676542 Амурская Область Мазановский М Р  С П Краснояровский Сельсовет с Михайловка 03a06ea2-7106-42cb-bdb5-d42f506f0b68  ул Центральная 26 2;в ремонте;2017-11-14 11:42:22;2;289;Мазановский Район
1485;Амурская Область Мазановский М Рс Новокиевский Увал 78ebd226-f10f-4f63-89fc-01f35f99bccc  ул Советская 11;Разряд батарейки;2018-05-29 06:10:26;2;289;Мазановский Район
1486;Амурская Область Мазановский М Рс Спицино 044a7892-ae19-4226-9409-58a04fb6b258 ул Центральная 8;Разряд батарейки;2018-05-29 06:15:00;2;289;Мазановский Район
1487;  676554, Амурская обл, Мазановский р-н, Майский пгт, 5bc18e48-e1c5-4acf-bfd0-28d465f0ce15  Веселый пер 3;в ремонте;2017-11-09 10:01:50;1;181;Мазановский Район
1488;Амурская обл, Мазановский р-н, с Поповка 8ac3869e-e038-4a1b-8411-7a10b3800ec5 ул Центральная 36;в ремонте;2017-12-28 12:20:53;1;181;Мазановский Район
1500;676840 Амурская Область Городской Округ Город Белогорск г Белогорск c528e99b-7e81-4290-9cda-8713884472a5 г Белогорск Автобат КПП;Таксофон отзвонился;2018-05-24 11:22:31;2;289;Белогорский Район
1502;676840 Амурская Область Городской Округ Город Белогорск г Белогорск c528e99b-7e81-4290-9cda-8713884472a5 г Белогорск Шевченко 37 Зел гор магазин;в ремонте;2018-01-23 17:37:40;2;289;Белогорский Район
1503;676823 Амурская обл Белогорский р-н с Круглое a2dec369-8f4a-4742-b30a-6ebf6ec4cbd5 ул  Советская 11 ;Таксофон отзвонился;2018-05-23 16:46:50;2;289;Белогорский Район
1504;676821 Амурская обл Белогорский р-н с Междугранка ffe45e08-49bb-449d-b9e9-403650260ea8 ул  Трудовая 7 ;Разряд батарейки;2018-05-29 06:25:55;2;289;Белогорский Район
1505;676822 Амурская Область Белогорский Муниципальный Район Сельское Поселение Васильевский Сельсовет с Павловка F5BF56EC-A111-41D4-9FFB-2E11A44A6CA7  ул Центральная 52;Разряд батарейки;2018-05-29 06:34:04;2;289;Белогорский Район
1506;676802 Амурская обл Белогорский р-н с Комиссаровка 43220b26-a10d-4a48-bc02-d1bbf3e7d357 ул Новая 8 ;Таксофон отзвонился;2018-05-23 16:27:33;2;289;Белогорский Район
1507;676802 Амурская обл Белогорский р-н с Новоандреевка d5e35d5c-1661-4055-9b6e-4c2bf4741096 ул Набережная 33;Таксофон отзвонился;2018-05-25 11:09:40;2;289;Белогорский Район
1508;676806 Амурская обл Белогорский р-н с Кустанаевка 1f415de1-5036-4a9c-b10a-ff67807aa432 ул Центральная 33 ;Разряд батарейки;2018-05-24 16:26:21;2;289;Белогорский Район
1509;676831 Амурская обл Белогорский р-н с Некрасовка 7ecd3c3-8e52-4afd-9644-79e386db0fe2  ул. Денисенко 24  ;Таксофон отзвонился;2018-05-24 08:30:27;2;289;Белогорский Район
1510;676850 Амурская обл Белогорский р-н с Дубровка efd64645-e163-4943-bdaf-02c18ecac9bd  ул Центральная медпункт;Таксофон отзвонился;2018-05-24 13:50:44;2;289;Белогорский Район
1511;676850 Амурская обл Белогорский р-н с Лукъяновка 120bd7f5-045f-4489-91b1-a21277acea1e Советская  библиотека;Разряд батарейки;2018-05-29 07:01:15;2;289;Белогорский Район
1512;676831 Амурская обл Белогорский р-н с Новоназаровка ed7d558e-285f-4725-a4da-e9285787e68b ул Верхняя клуб;Таксофон отзвонился;2018-05-24 09:17:21;2;289;Белогорский Район
1513;676815 Амурская обл Белогорский р-н с Амурское 872073cc-9ae8-4d6a-b549-9f61cee51da1 ул  Кооперативная 20;Разряд батарейки;2018-05-29 05:15:43;2;289;Белогорский Район
1514;676840 Амурская Область Городской Округ Город Белогорск Городской Округ Город Белогорск с Низинное 4033b155-1d5e-4ee3-9d56-4588b431f611 ул Центральная 22;Таксофон отзвонился;2018-05-29 07:27:23;2;289;Белогорский Район
1515;676821 Амурская обл Белогорский р-н с Васильевка 0d04a9f6-e65a-49c0-82c4-5b0338b0760f ул  Набережная 88 зд Администрации;Таксофон отзвонился;2018-05-29 05:20:55;2;289;Белогорский Район
1516;676810 Амурская обл Белогорский р-н с Возжаевка 96440ec3-9bc2-415e-b38f-68ec7476be1b ул  Гагарина 20а ;Разряд батарейки;2018-05-29 05:25:43;2;289;Белогорский Район
1517;676804 Амурская обл Белогорский р-н с Лохвици 6462b036-a9c1-4ee4-afc1-4777c2338aa7 Центральная 53 ;Разряд батарейки;2018-05-29 05:30:54;2;289;Белогорский Район
1518;676831 Амурская Область Белогорский Муниципальный Район Сельское Поселение Некрасовский Сельсовет с Некрасовка 7ecd3dc3-8e52-4afd-9644-79e386db0fe2  ул Денисенко зд Администрации;Разряд батарейки;2018-05-29 05:35:48;2;289;Белогорский Район
1520;676836 Амурская Область Белогорский Муниципальный Район Сельское Поселение Озерянский Сельсовет с Заречное 833b517e-8a08-4c79-af1b-fffe904273c8  ул Комсомольская 11;Таксофон отзвонился;2018-05-28 13:51:45;2;289;Белогорский Район
1521;676830 Амурская Область Белогорский Муниципальный Район Сельское Поселение Пригородный Сельсовет с Пригородное cd57807a-5668-4aa4-b573-7ca22ae204be  ул Центральная 2 ОС;Разряд батарейки;2018-05-29 05:46:06;2;289;Белогорский Район
1522;676835 Амурская обл Белогорский р-н с Светиловка 0206120c-751b-4c64-b464-f76844ac2bfb ул Школьная 4 ;Разряд батарейки;2018-05-29 07:51:58;2;289;Белогорский Район
1523;676803 Амурская Область Белогорский Муниципальный Район Сельское Поселение Успеновский Сельсовет с Успеновка 279598c3-143a-4c05-b8b2-486d26119858  ул Школьная 26;Таксофон отзвонился;2018-05-24 16:29:52;2;289;Белогорский Район
1524;676802 Амурская обл Белогорский р-н с Великокнязевка 64e2f98e-ecff-463a-9d54-339d32b851ba ул Садовая 15а ;Разряд батарейки;2018-05-29 07:30:57;2;289;Белогорский Район
1525;676834 Амурская обл Белогорский р-н с Никольское a17f972f-da06-4081-bb42-ebf7f593918d ул Юбилейная 1а Почта;Разряд батарейки;2018-05-29 07:35:54;2;289;Белогорский Район
1526;676850 Амурская область Белогорский Муниципальный Район Сельское Поселение Никольский Сельсовет с Ключи a492ef1b-8abc-4e54-8524-13b01bd1a346  ул Рабочая 35а;Таксофон отзвонился;2018-05-29 07:40:56;2;289;Белогорский Район
1527;676850 Амурская обл Белогорский р-н с Киселеозерка  7a8e5326-50f8-4a8c-8173-52e746b6c012  Школьная 8а;Разряд батарейки;2018-05-29 07:45:42;2;289;Белогорский Район
1528;676800 Амурская область Белогорский р-н с Томичи 53cfa21a-331b-47f2-b43a-bec456c61d31 пер Почтовый 3 ;Разряд батарейки;2018-05-29 07:52:22;2;289;Белогорский Район
1529;Амурская Область Ромненский М Р с Ромны 30115627-72c7-435c-8d2b-9b3656de42ae ул Гагарина 17;Разряд батарейки;2018-05-29 05:57:23;1;289;Ромненский Район
1530;676615 Амурская обл Ромненский р-н с.Святоруссовка bb6c039b-a4e6-4cfd-a979-a0c68b254e84 Школьная 45;Таксофон отзвонился;2018-05-28 20:23:10;1;289;Ромненский Район
1531;Амурская Область Ромненский М Р с Амаранка 61f80b67-e0bd-4db0-9978-4010853bdf4f пер Школьный 3 АТС;Разряд батарейки;2018-05-29 08:13:52;1;289;Ромненский Район
1532;Амурская Область Ромненский М Р с Поздеевка 8829ae29-f0eb-4f68-bee3-8916bef26535 ул Школьная 32 ;Таксофон отзвонился;2018-05-22 00:16:25;1;289;Ромненский Район
1533;Амурская Область Ромненский М Р с Хохлатское 34d1d0b1-bdb3-4a5c-81b1-3c37a55a94f9 ул Почтовая 19;Разряд батарейки;2018-05-29 08:23:20;1;289;Ромненский Район
1534;Амурская Область Ромненский М Р с Знаменка  db379750-0df1-4daf-b3bb-090acbe47c0f ул  Центральная 55 В  ;Разряд батарейки;2018-05-29 08:25:55;1;289;Ромненский Район
1535;Амурская Область Ромненский М Р с Рогозовка c6f3a2e8-3cba-4fd6-a55d-32ec0e511e22 ул Советская 1 ;Трубка не уложена при плановом отзвоне;2018-05-29 08:42:00;1;289;Ромненский Район
1536;Амурская Область Ромненский М Р с Дальневосточное 351d36df-87f6-42ef-975f-a2306c8d913a ул  Пионерская 3 ;Таксофон отзвонился;2018-05-22 14:04:21;1;289;Ромненский Район
1537;Амурская Область Ромненский М Р с Смоляное 51e4d05d-a833-4809-8f9e-020c6c27b71a ул Лесная 9  ;Разряд батарейки;2018-05-29 07:32:30;1;289;Ромненский Район
1538;Амурская Область Ромненский М Р с Григорьевка 8ea28503-a372-4cee-b659-846985d3522d ул Восточная 46 ;Разряд батарейки;2018-04-17 10:14:54;1;289;Ромненский Район
1539;Амурская Область Ромненский М Р с Чергали 8baff713-73d8-4202-859b-bc5e16311662 ул Школьная 5 ;Таксофон отзвонился;2018-05-27 12:59:22;1;289;Ромненский Район
1540;676834 Амурская обл Белогорский р-н с Никольское a17f972f-da06-4081-bb42-ebf7f593918d ул Юбилейная 6;Таксофон отзвонился;2018-05-29 07:13:35;2;289;Белогорский Район
1541;676850 Амурская обл Белогорский р-н с Камышовка e070ff0c-13f0-4b00-a743-33ccd887fd02 ул Степная  клуб;Таксофон отзвонился;2018-05-23 07:15:55;2;289;Белогорский Район
1542;676804 Амурская обл Белогорский р-н с Лохвицы 6462b036-a9c1-4ee4-afc1-4777c2338aa7 ул Центральная 84;Разряд батарейки;2018-05-29 07:22:19;2;289;Белогорский Район
1543;676831 Амурская область Белогорский р-н с Новоселитьба dd2fc9b4-ee13-408d-b83e-9a7b96a3461b ул  Центральная медпункт;Таксофон отзвонился;2018-05-29 07:26:00;2;289;Белогорский Район
1544;676850 Амурская область Белогорский р-н с Луговое e4c4353a-db6a-4652-96ec-4e7f3fe5df29 центральная 2-1 медпункт;Таксофон отзвонился;2018-05-24 16:41:37;2;289;Белогорский Район
1546;676850 Амурская область Белогорский р-н с Озеряне 3f8b078b-fb60-470b-a8da-bdd2bb27e148 ул Центральная 44  ;Таксофон отзвонился;2018-05-28 14:46:50;2;289;Белогорский Район
1548;676805 Амурская область Белогорский Муниципальный Район Сельское Поселение Томичевский Сельсовет с Полянное c3443c0e-6909-4c95-b594-068c681629a7 ул Почтовая ФАП;Таксофон отзвонился;2018-05-21 15:34:46;2;289;Белогорский Район
1600;676627 Амурская Область Ромненский М Р С П Калиновский Сельсовет с Калиновка 316e9240-4799-4a9a-b145-6b6a0eaeee23  ул Центральная 24 зд администрации;Таксофон отзвонился;2018-05-28 12:04:34;1;289;Ромненский Район
1601;676621 Амурская Область Ромненский М Р С П Чергалинский Сельсовет с Братолюбовка d701338b-7e9e-435c-a305-86cd2d5d7ef9  ул Советская 15 школа;Таксофон отзвонился;2018-05-29 01:16:01;1;289;Ромненский Район
1602;Амурская Область Ромненский М Р с Райгородка d91c6123-cede-4a9b-9572-ac4fadc60660 ул Школьная 34 ч домЯдыкиной Л В;Трубка не уложена при плановом отзвоне;2018-05-28 11:29:49;1;289;Ромненский Район
1603;676612 Амурская обл Ромненский р-н с Высокое 662b9729-46d4-48fb-8111-160525e09828 Зелёная 9 клуб;Таксофон отзвонился;2018-05-22 15:11:28;1;289;Ромненский Район
1604;Амурская Область Ромненский М Р с Климовка e72a1200-6ad5-403c-a9ab-736aa648607f  ул Центральная 6 клуб;Таксофон отзвонился;2018-01-23 01:18:51;1;289;Ромненский Район
1605;676613 Амурская Область Ромненский М Р С П Рогозовский Сельсовет с Вознесеновка f8ae3a92-c54d-4ee5-b8eb-eb4e6aba4379  ул Центральная 8 клуб;Таксофон отзвонился;2018-05-29 04:07:34;1;289;Ромненский Район
1606;676626 Амурская Область Ромненский М Р С П Каховский Сельсовет с Каховка ea69e2d9-fb52-4b00-98bd-10238ee33a86  ул 70 Лет Октября 63;Разряд батарейки;2018-05-29 07:22:09;1;289;Ромненский Район
1607;1с Урожайное кв Аробий В Г;Разряд батарейки;2017-11-09 11:03:46;.;.;Ромненский Район
1608;1с Новолиствянка ул  речная 24;Разряд батарейки;2017-11-09 11:04:41;.;.;Ромненский Район
1609;676626 Амурская Область Ромненский М Р С П Каховский Сельсовет с Новый Быт 3ba8bbbc-aca9-41d5-9c83-3cbf64f9fd7b  ул Рабочая 17 дом престарелых;Разряд батарейки;2018-05-14 12:08:53;1;289;Ромненский Район
1610;Амурская Область Ромненский М Р с Восточная Нива f16e8392-178d-4197-8262-4d7eb9a1e364 дом Жигловаул Южная 2;Разряд батарейки;2018-05-29 06:12:29;1;289;Ромненский Район
1611;Амурская Область Ромненский М Р с Новониколаевка bfd437ee-53d5-4db2-b415-42dc50b9f366 ул Трудовая 20;Разряд батарейки;2018-05-22 06:16:11;1;289;Ромненский Район
1612;Амурская Область Ромненский М Р с Ромны 30115627-72c7-435c-8d2b-9b3656de42ae ул Советская 100;Разряд батарейки;2018-05-29 06:20:50;1;289;Ромненский Район
1613;676610 Амурская Область Ромненский М Рн С П Верхнебельский Сельсовет с Новороссийка aad508bf-a0ff-46e1-91da-ec0933302533  ул Центральная 24;Таксофон отзвонился;2018-04-26 10:07:39;1;289;Ромненский Район
1614;676614 Амурская Область Ромненский М Р С П Знаменский Сельсовет с Кузмичи e111b790-4168-42b9-b8cd-dc2dfba5b95f  ул Колхозная 21;Разряд батарейки;2018-05-29 06:30:46;1;289;Ромненский Район
1615;676626 Амурская Область Ромненский М Р СП Каховский Сельсовет с Серединное BC5415A5-DE05-494E-967B-32BE21EF18B6  ул Первомайская 7дом Кучерявенко;Разряд батарейки;2018-05-29 06:35:51;1;289;Ромненский Район
1616;676615 Амурская Область Ромненский М Р С П Святоруссовский Сельсовет с Любимое 375151a4-f800-4591-b5ae-49b88fbe9e9a  ул Советская 46 ;Разряд батарейки;2018-05-29 06:41:03;1;289;Ромненский Район
1617;Амурская Область Ромненский М Р с Морозовка cec24540-3bff-47b3-9a14-89d789fee2cd ул Таёжная 28 ;Разряд батарейки;2018-05-17 22:47:17;1;289;Ромненский Район
1618;676628 Амурская Область Ромненский МР С П Чергалинский Сельсовет с Придорожное da3eafc7-3526-410e-a7f2-bf541d6515f0  ул Ветеранов 13 дом Кугай Л А;Разряд батарейки;2018-04-30 06:50:56;1;289;Ромненский Район
1650;676740 Амурская обл Архаринский р-н  пгт Архара (р.ц.) 352424f4-1739-48fd-8a2c-e463bc4aed08 ул. Нагорная 43;Разряд батарейки;2018-05-29 01:40:49;1;289;Архаринский Район
1651;676740 Амурская обл Архаринский р-н с Красная Горка 3f8fe9d7-3d77-4e3d-b55f-d92f6cc7c674 пер Центральный бн;Таксофон отзвонился;2018-01-10 10:00:14;1;289;Архаринский Район
1653;676748 Амурская Область Архаринский Муниципальный Район Сельское Поселение Касаткинский Сельсовет с Новопокровка 04AEA6A9-E539-45CE-8382-882760351F05  ул Центральная 15;Таксофон отзвонился;2018-01-10 08:58:31;1;289;Архаринский Район
1654;676758 Амурская Область Архаринский Муниципальный Район Сельское Поселение Антоновский Сельсовет с Антоновка 75ce0230-1799-4d47-814d-64f55fb0db70  ул Центральная 6;Таксофон отзвонился;2018-01-10 11:37:24;1;289;Архаринский Район
1655;676761 Амурская обл Архаринский р-н с Черноберезовка 316b4dd8-2465-4266-a8c9-e1e38ed7e6f9 ул Центральная 36;Таксофон отзвонился;2018-05-29 07:48:37;1;289;Архаринский Район
1656;676770 Амурская обл Архаринский р-н с Тарманчукан 1e537b00-4f79-4af6-9330-b759aef2f8b3 здание жд  станции;Таксофон отзвонился;2018-01-10 10:19:15;1;289;Архаринский Район
1658;676740 Амурская Область Архаринский Муниципальный Район Городское Поселение Рабочий Поселок пгт Архара 352424F4-1739-48FD-8A2C-E463BC4AED08 ДОС(полк);Таксофон отзвонился;2018-01-10 11:35:59;1;289;Архаринский Район
1663;676760 Амурская обл Архаринский р-н с Урил f4934f0a-e4f4-422d-8d35-8976f90aefa6 ул Центральная 6 эдание жд  станции ;Таксофон отзвонился;2018-01-10 12:12:33;1;289;Архаринский Район
1664;676760 Амурская обл Архаринский р-н ст Рачи 6bfb83e8-7194-4373-bfc4-79571698fa4b ул Центральная здание жд  станции;Таксофон отзвонился;2018-01-10 09:44:14;1;289;Архаринский Район
1665;676740 Амурская обл Архаринский р-н с Гуликовка d4d9a392-7f24-4a27-a67f-85e8676c0ebf дом Шеятая В И ;Таксофон отзвонился;2018-01-10 11:30:05;1;289;Архаринский Район
